500 104343
319 298 1.3
319 43 9.2
319 301 4.7
319 46 1.3
319 47 10.0
319 304 7.5
319 306 3.6
319 308 5.3
319 55 7.2
319 311 7.7
319 56 3.2
319 313 3.9
319 59 3.6
319 315 9.9
319 320 5.4
319 65 5.2
319 66 4.3
319 322 7.4
319 324 7.7
319 325 7.5
319 326 8.8
319 72 9.4
319 73 8.7
319 330 6.6
319 75 1.9
319 76 4.2
319 332 4.6
319 78 5.7
319 334 2.3
319 335 3.9
319 80 5.9
319 336 9.6
319 341 6.4
319 85 5.1
319 342 6.1
319 87 7.5
319 343 1.6
319 88 3.1
319 89 2.8
319 346 5.1
319 347 3.1
319 92 4.1
319 348 8.5
319 94 4.5
319 350 4.8
319 351 7.3
319 352 5.7
319 97 7.3
319 354 4.0
319 99 3.2
319 355 3.2
319 100 8.4
319 356 6.2
319 357 1.8
319 360 8.6
319 108 2.9
319 364 6.4
319 365 6.2
319 369 6.3
319 370 9.2
319 371 1.4
319 373 7.3
319 118 9.1
319 374 7.4
319 376 7.9
319 377 4.3
319 378 9.4
319 379 5.6
319 124 6.4
319 125 9.1
319 381 1.6
319 382 6.7
319 127 7.9
319 383 8.5
319 384 7.6
319 129 3.0
319 386 1.2
319 387 4.8
319 134 7.1
319 390 7.8
319 391 3.7
319 393 1.8
319 138 6.8
319 139 2.0
319 399 5.4
319 403 9.7
319 405 1.7
319 407 8.6
319 408 7.6
319 409 2.4
319 154 9.4
319 411 7.4
319 412 2.4
319 157 3.6
319 158 3.5
319 415 8.3
319 160 7.1
319 416 2.9
319 418 8.3
319 419 5.3
319 164 8.4
319 420 2.4
319 421 8.0
319 422 3.4
319 170 5.6
319 430 5.1
319 435 9.3
319 436 5.2
319 181 8.7
319 437 1.9
319 441 2.8
319 443 1.8
319 189 4.3
319 445 3.5
319 446 9.4
319 192 7.2
319 193 3.3
319 449 2.8
319 194 5.7
319 451 4.6
319 452 4.2
319 197 4.4
319 198 9.3
319 454 3.8
319 199 7.0
319 455 8.6
319 456 7.1
319 459 6.0
319 460 3.9
319 461 2.9
319 208 3.5
319 465 7.5
319 466 6.3
319 212 8.5
319 468 6.1
319 469 9.6
319 215 9.8
319 471 3.5
319 473 2.6
319 218 3.7
319 474 8.4
319 475 4.1
319 477 3.8
319 479 1.2
319 224 1.6
319 482 6.6
319 483 4.7
319 228 9.0
319 484 8.4
319 487 2.8
319 232 6.4
319 488 4.7
319 234 9.0
319 235 1.1
319 236 3.9
319 492 4.1
319 493 3.9
319 494 6.6
319 498 4.3
319 243 4.7
319 500 2.6
319 247 7.3
320 4 5.6
320 5 3.9
320 9 5.2
320 13 1.9
320 15 2.7
320 18 7.0
320 20 8.4
320 21 6.2
320 24 9.6
320 25 7.0
320 29 1.3
320 34 4.2
320 46 3.7
320 54 5.5
320 55 2.7
320 56 5.8
320 59 7.0
320 62 7.5
320 63 7.6
320 65 7.8
320 68 8.9
320 70 1.4
320 73 8.3
320 76 7.2
320 84 7.9
320 85 7.5
320 87 8.3
320 89 4.7
320 94 1.7
320 96 4.8
320 99 2.0
320 100 5.0
320 106 8.3
320 108 8.3
320 123 7.7
320 125 2.5
320 128 9.3
320 134 9.7
320 144 9.7
320 147 6.1
320 150 7.7
320 155 3.1
320 156 4.2
320 157 8.3
320 162 7.2
320 163 9.7
320 174 4.7
320 178 7.4
320 181 4.4
320 189 3.1
320 192 2.4
320 200 7.7
320 201 9.8
320 202 8.7
320 203 9.7
320 214 1.0
320 217 3.1
320 219 7.2
320 220 8.4
320 223 7.9
320 225 9.3
320 227 6.4
320 230 8.7
320 231 8.3
320 233 5.0
320 235 7.3
320 238 4.5
320 240 3.6
320 242 6.2
320 245 8.5
320 246 3.9
320 248 1.6
320 264 3.9
320 267 6.4
320 269 5.0
320 272 1.0
320 273 5.7
320 275 4.1
320 279 6.4
320 286 5.1
320 288 3.4
320 289 3.3
320 294 7.6
320 295 9.2
320 296 1.2
320 302 6.0
320 308 6.6
320 310 6.9
320 313 4.2
320 317 7.5
320 322 2.2
320 323 5.3
320 324 8.0
320 325 7.1
320 326 5.7
320 328 2.8
320 329 6.5
320 331 8.5
320 332 3.6
320 334 5.2
320 335 6.8
320 337 2.4
320 338 5.4
320 342 7.9
320 344 7.5
320 345 2.1
320 348 3.6
320 349 5.2
320 350 6.0
320 356 3.4
320 358 5.0
320 359 5.6
320 361 9.0
320 362 6.7
320 364 6.8
320 365 7.3
320 367 2.8
320 369 5.3
320 370 3.7
320 371 9.8
320 372 7.0
320 374 2.1
320 375 4.2
320 376 5.6
320 377 3.5
320 378 9.2
320 379 9.2
320 381 7.6
320 382 5.7
320 383 4.2
320 385 6.9
320 386 1.6
320 391 9.2
320 393 9.6
320 394 8.1
320 396 7.4
320 397 9.4
320 398 10.0
320 401 4.1
320 404 6.2
320 405 1.8
320 406 8.6
320 407 8.8
320 408 6.7
320 409 7.2
320 410 6.3
320 411 1.7
320 412 1.8
320 414 5.3
320 415 2.7
320 417 7.9
320 418 9.5
320 419 7.4
320 420 9.8
320 422 8.6
320 425 6.5
320 426 3.0
320 428 3.0
320 430 8.7
320 432 5.3
320 434 9.0
320 435 8.3
320 438 9.6
320 440 1.5
320 441 6.0
320 442 6.6
320 443 9.9
320 444 4.2
320 445 9.4
320 446 3.8
320 447 3.8
320 448 6.1
320 454 8.5
320 456 8.9
320 458 2.2
320 459 9.9
320 460 5.5
320 463 9.0
320 464 6.6
320 465 5.2
320 467 8.4
320 471 3.2
320 472 9.9
320 473 4.2
320 476 7.4
320 481 4.9
320 482 8.1
320 483 6.7
320 484 8.9
320 485 2.3
320 486 4.6
320 488 7.8
320 489 9.0
320 490 6.5
320 492 6.8
320 493 9.7
320 496 1.1
320 498 3.5
320 499 9.3
320 500 9.6
321 260 1.6
321 261 6.1
321 8 1.3
321 265 8.8
321 10 1.5
321 12 5.6
321 13 1.8
321 269 8.0
321 14 6.7
321 274 3.5
321 275 8.1
321 276 9.5
321 278 4.0
321 279 3.2
321 25 7.9
321 283 7.8
321 28 5.4
321 285 3.1
321 30 7.0
321 294 1.5
321 43 5.3
321 300 8.3
321 306 5.5
321 58 6.2
321 60 1.9
321 317 8.7
321 320 1.7
321 66 9.9
321 323 2.0
321 324 3.8
321 70 5.2
321 326 3.4
321 327 1.8
321 73 9.5
321 330 7.6
321 75 2.9
321 331 4.3
321 76 1.6
321 333 1.4
321 334 4.9
321 335 5.3
321 80 4.3
321 81 3.8
321 337 9.4
321 338 2.5
321 84 7.2
321 340 5.6
321 341 5.8
321 85 3.5
321 342 9.0
321 344 8.0
321 89 6.7
321 345 4.5
321 93 5.6
321 349 3.4
321 94 7.4
321 350 4.4
321 351 1.1
321 101 7.7
321 357 2.6
321 358 6.3
321 359 8.4
321 105 7.9
321 106 4.5
321 362 5.0
321 363 8.3
321 108 2.4
321 365 9.8
321 366 4.9
321 368 8.8
321 369 7.0
321 371 6.4
321 373 5.0
321 118 3.5
321 119 6.5
321 375 8.6
321 376 3.5
321 380 4.4
321 125 6.1
321 381 5.3
321 126 7.7
321 382 8.9
321 383 9.9
321 384 1.1
321 385 6.7
321 130 3.7
321 387 9.6
321 132 6.8
321 388 3.0
321 136 7.1
321 392 1.8
321 393 3.1
321 394 1.4
321 395 3.9
321 396 7.9
321 141 9.9
321 398 6.8
321 399 6.8
321 144 1.1
321 400 3.1
321 401 1.7
321 402 5.3
321 150 2.3
321 406 3.3
321 407 3.9
321 410 4.1
321 412 5.3
321 413 3.4
321 158 9.2
321 418 6.9
321 419 9.0
321 420 2.7
321 421 7.1
321 423 1.9
321 168 5.4
321 170 7.8
321 427 9.7
321 172 9.2
321 428 1.2
321 175 1.3
321 176 8.6
321 432 2.1
321 433 8.9
321 182 1.2
321 438 3.3
321 439 3.4
321 440 6.1
321 441 6.2
321 186 6.7
321 442 3.6
321 443 3.5
321 445 7.1
321 191 4.7
321 450 9.2
321 452 8.7
321 453 4.3
321 454 8.3
321 455 9.2
321 456 9.0
321 457 9.5
321 202 9.6
321 203 6.0
321 459 7.7
321 205 4.2
321 461 9.4
321 206 8.3
321 462 5.3
321 466 3.3
321 211 1.8
321 467 8.4
321 468 6.9
321 213 9.3
321 469 7.1
321 470 2.6
321 471 8.1
321 473 8.7
321 219 7.2
321 475 8.6
321 477 5.3
321 479 6.7
321 225 6.6
321 481 2.0
321 484 5.0
321 486 4.4
321 231 4.6
321 487 2.8
321 488 1.1
321 489 4.0
321 490 3.2
321 491 4.9
321 497 9.0
321 242 4.6
321 499 8.8
321 245 2.3
321 249 7.3
322 3 9.4
322 265 8.8
322 11 4.1
322 268 3.9
322 24 9.1
322 25 5.9
322 281 8.3
322 27 6.6
322 28 4.3
322 285 9.3
322 38 7.0
322 295 2.9
322 297 3.6
322 44 6.6
322 300 3.9
322 301 9.7
322 303 8.0
322 48 1.3
322 304 8.0
322 51 5.1
322 53 2.4
322 309 7.8
322 310 2.3
322 313 7.3
322 314 7.1
322 59 7.5
322 60 9.7
322 316 3.5
322 317 3.4
322 64 9.6
322 65 1.8
322 323 6.9
322 68 5.4
322 324 6.8
322 327 1.0
322 329 1.1
322 330 3.2
322 77 2.7
322 333 8.9
322 335 3.1
322 336 3.1
322 337 2.9
322 82 8.4
322 338 6.1
322 339 5.1
322 341 6.3
322 342 3.8
322 343 6.6
322 344 9.8
322 345 2.7
322 347 10.0
322 349 8.1
322 95 2.1
322 351 7.3
322 96 8.1
322 99 6.8
322 355 9.7
322 101 4.7
322 357 1.2
322 360 6.8
322 361 5.3
322 106 4.5
322 362 3.8
322 363 3.8
322 109 1.9
322 365 5.1
322 366 5.4
322 370 6.9
322 372 7.9
322 117 1.6
322 373 5.0
322 118 2.8
322 374 7.6
322 376 3.5
322 121 10.0
322 377 8.1
322 378 8.9
322 379 5.8
322 380 7.3
322 381 4.6
322 382 9.8
322 384 5.9
322 385 5.4
322 386 3.9
322 387 7.5
322 132 9.1
322 389 6.9
322 134 3.1
322 390 2.9
322 137 8.9
322 394 2.0
322 395 2.0
322 396 9.4
322 398 5.3
322 399 4.1
322 401 2.1
322 403 6.1
322 148 7.0
322 404 9.5
322 405 5.7
322 406 4.0
322 407 1.7
322 152 9.8
322 408 9.4
322 409 8.9
322 411 8.6
322 156 3.9
322 412 3.5
322 413 8.2
322 158 5.7
322 415 7.8
322 416 4.4
322 418 2.7
322 164 6.6
322 421 7.5
322 166 2.8
322 422 2.3
322 424 3.8
322 425 1.1
322 170 5.1
322 426 7.9
322 431 6.1
322 176 4.6
322 432 5.4
322 433 2.3
322 434 3.9
322 435 6.5
322 181 1.5
322 438 10.0
322 439 3.2
322 440 7.1
322 441 7.8
322 442 3.2
322 443 9.1
322 444 3.0
322 189 2.0
322 445 3.1
322 446 6.0
322 191 9.4
322 450 10.0
322 196 5.4
322 453 2.4
322 454 4.9
322 199 3.7
322 455 2.5
322 459 1.6
322 460 7.0
322 462 5.4
322 463 4.1
322 464 8.3
322 465 3.8
322 467 2.1
322 468 5.6
322 470 4.4
322 215 7.6
322 476 7.0
322 477 6.2
322 222 4.2
322 478 7.3
322 479 4.5
322 480 7.7
322 225 4.3
322 227 7.6
322 483 3.7
322 484 9.0
322 485 8.2
322 487 6.9
322 491 3.1
322 493 1.9
322 494 6.6
322 495 7.8
322 496 9.1
322 241 9.9
322 243 1.1
322 499 7.9
322 500 3.4
322 248 1.8
322 249 2.9
322 251 9.4
323 258 5.4
323 3 5.9
323 259 4.2
323 7 8.9
323 263 5.7
323 264 2.0
323 9 9.3
323 13 6.1
323 14 9.4
323 16 1.6
323 19 1.7
323 283 3.0
323 28 6.5
323 30 3.9
323 31 2.8
323 34 3.0
323 35 8.1
323 291 9.7
323 293 3.0
323 41 3.3
323 297 7.4
323 43 3.0
323 302 9.0
323 48 5.6
323 304 8.5
323 305 9.5
323 306 6.9
323 52 5.1
323 310 3.0
323 58 6.7
323 314 1.5
323 316 2.3
323 61 9.4
323 317 8.1
323 62 3.0
323 319 1.7
323 64 1.7
323 325 4.2
323 326 7.7
323 329 4.9
323 331 5.2
323 332 2.8
323 77 3.9
323 334 5.3
323 335 6.3
323 336 7.6
323 81 5.6
323 338 9.2
323 83 1.0
323 341 2.9
323 87 2.4
323 344 2.6
323 89 6.9
323 90 2.5
323 346 4.0
323 347 3.0
323 92 1.8
323 349 4.5
323 350 3.5
323 351 1.9
323 96 7.2
323 98 7.8
323 354 3.1
323 100 5.6
323 357 6.2
323 358 7.6
323 104 2.7
323 360 3.9
323 361 5.9
323 362 3.0
323 363 10.0
323 364 6.1
323 365 9.3
323 110 9.1
323 367 2.9
323 368 8.6
323 369 6.6
323 371 9.2
323 372 3.2
323 373 9.2
323 374 4.7
323 375 7.6
323 121 5.8
323 377 7.9
323 378 5.5
323 380 4.9
323 125 5.2
323 381 1.9
323 382 4.4
323 385 9.9
323 386 5.5
323 387 7.2
323 133 6.7
323 389 6.0
323 135 3.1
323 393 4.7
323 395 6.8
323 396 1.7
323 397 9.6
323 398 7.6
323 400 2.0
323 145 7.8
323 401 7.7
323 403 1.1
323 404 2.9
323 149 7.2
323 150 3.4
323 153 4.6
323 409 9.6
323 155 4.1
323 413 7.9
323 415 6.7
323 416 4.5
323 161 4.7
323 418 5.5
323 419 7.5
323 420 2.4
323 421 7.1
323 423 8.0
323 424 9.5
323 425 1.8
323 427 6.3
323 428 5.6
323 429 3.2
323 430 5.0
323 175 7.5
323 432 6.3
323 179 3.8
323 435 2.5
323 437 7.6
323 438 7.7
323 439 9.6
323 185 8.4
323 441 1.7
323 442 5.2
323 444 2.5
323 445 3.7
323 450 8.8
323 451 1.5
323 452 6.7
323 198 6.0
323 199 8.8
323 200 8.1
323 457 3.6
323 202 4.4
323 461 7.5
323 464 6.5
323 210 4.5
323 466 9.4
323 468 9.9
323 469 1.6
323 472 9.3
323 474 2.5
323 219 7.5
323 475 3.0
323 476 4.8
323 478 2.5
323 225 5.4
323 483 8.9
323 233 7.9
323 489 3.8
323 235 3.2
323 491 8.2
323 236 6.2
323 492 1.1
323 237 1.0
323 494 4.4
323 495 7.7
323 240 3.3
323 496 3.8
323 497 9.4
323 249 9.5
323 250 4.8
323 252 3.1
324 256 6.4
324 5 2.1
324 262 1.0
324 265 9.7
324 268 5.5
324 13 9.5
324 271 8.9
324 17 5.0
324 273 3.3
324 275 5.7
324 277 9.7
324 25 6.6
324 283 5.4
324 28 2.1
324 30 1.4
324 32 6.8
324 289 7.9
324 37 2.3
324 38 5.3
324 295 9.9
324 298 2.7
324 44 1.3
324 301 2.9
324 302 4.1
324 303 7.2
324 48 6.3
324 49 8.7
324 50 9.1
324 311 4.5
324 313 3.8
324 66 8.6
324 67 7.8
324 325 5.6
324 326 5.2
324 327 2.9
324 328 7.4
324 73 1.7
324 331 7.8
324 333 5.1
324 334 2.8
324 335 6.6
324 336 2.2
324 337 7.5
324 339 4.1
324 85 2.6
324 342 2.8
324 344 7.2
324 345 3.4
324 347 5.7
324 348 9.7
324 349 4.3
324 351 5.2
324 352 4.6
324 97 6.0
324 353 8.2
324 98 7.2
324 354 4.1
324 355 9.1
324 356 5.0
324 358 7.9
324 103 8.3
324 359 2.2
324 104 4.3
324 361 7.5
324 109 2.7
324 110 2.3
324 366 2.6
324 111 7.3
324 112 4.1
324 368 3.5
324 113 4.0
324 369 3.5
324 114 3.3
324 370 5.9
324 371 5.0
324 373 2.6
324 119 4.3
324 376 6.5
324 377 2.5
324 378 9.6
324 379 5.6
324 125 1.9
324 381 1.1
324 382 9.6
324 383 3.4
324 384 8.0
324 385 6.4
324 131 4.3
324 389 3.6
324 390 5.7
324 391 4.9
324 138 7.2
324 394 9.5
324 395 7.0
324 396 4.8
324 397 5.1
324 142 8.7
324 399 6.9
324 400 6.2
324 401 5.3
324 402 1.2
324 403 8.7
324 405 3.3
324 406 9.7
324 408 2.9
324 409 8.1
324 410 5.8
324 411 7.9
324 156 8.0
324 412 4.5
324 413 3.3
324 414 7.4
324 160 6.3
324 416 4.4
324 417 1.7
324 419 7.6
324 420 4.0
324 422 5.1
324 168 9.3
324 425 9.0
324 429 4.6
324 432 8.7
324 435 9.2
324 436 7.8
324 182 9.7
324 439 6.6
324 185 8.0
324 441 5.6
324 442 9.6
324 443 7.3
324 444 5.0
324 446 7.6
324 448 5.1
324 449 2.6
324 194 5.2
324 452 6.4
324 453 3.3
324 198 4.2
324 454 3.0
324 456 1.5
324 458 5.3
324 459 2.5
324 204 7.9
324 460 5.6
324 205 9.1
324 464 5.1
324 209 7.2
324 465 6.8
324 210 5.5
324 467 6.2
324 468 8.7
324 469 5.4
324 214 7.4
324 470 1.6
324 471 7.5
324 473 8.7
324 218 8.2
324 474 1.5
324 475 1.7
324 477 5.9
324 478 8.6
324 479 4.0
324 480 7.4
324 481 9.6
324 226 5.2
324 482 7.1
324 483 7.3
324 485 7.1
324 487 4.7
324 488 1.7
324 234 6.7
324 490 3.5
324 492 8.9
324 493 6.0
324 240 3.4
324 496 9.3
324 242 4.3
324 499 9.7
324 244 1.4
324 500 9.3
324 247 7.4
325 256 2.6
325 1 7.5
325 257 1.9
325 4 8.9
325 263 4.4
325 266 3.4
325 268 2.2
325 17 6.5
325 18 6.8
325 19 1.1
325 22 4.4
325 29 8.0
325 285 8.8
325 31 1.5
325 295 1.4
325 40 4.2
325 42 9.8
325 299 2.7
325 300 2.3
325 304 5.9
325 52 7.5
325 312 2.5
325 57 8.4
325 59 9.7
325 315 9.8
325 317 8.2
325 64 3.2
325 321 9.5
325 66 8.3
325 322 7.1
325 69 6.0
325 70 8.8
325 71 5.7
325 327 1.6
325 72 9.3
325 328 6.0
325 330 4.5
325 331 4.2
325 332 4.9
325 333 5.7
325 335 2.9
325 336 7.0
325 83 3.6
325 339 2.5
325 340 9.8
325 341 9.2
325 87 7.3
325 343 2.3
325 88 9.5
325 345 6.7
325 91 5.0
325 349 5.4
325 350 3.7
325 95 1.3
325 351 9.2
325 97 3.0
325 353 8.4
325 355 5.6
325 359 9.3
325 360 10.0
325 105 9.0
325 362 7.7
325 110 4.4
325 368 6.7
325 369 6.0
325 371 1.6
325 372 9.7
325 373 4.7
325 375 4.3
325 377 5.2
325 378 6.4
325 123 3.9
325 379 4.3
325 124 5.1
325 381 5.2
325 382 5.0
325 128 6.0
325 384 2.1
325 385 1.2
325 130 6.2
325 388 8.0
325 133 2.3
325 389 9.7
325 391 7.3
325 392 1.2
325 141 1.2
325 398 8.2
325 399 9.5
325 400 7.5
325 145 3.3
325 403 8.3
325 148 1.2
325 404 9.2
325 405 5.9
325 150 6.9
325 407 7.2
325 408 6.3
325 155 6.7
325 414 3.0
325 161 5.9
325 417 9.1
325 418 2.6
325 423 2.8
325 424 2.1
325 426 6.7
325 427 4.7
325 429 3.0
325 174 7.2
325 430 4.9
325 432 3.2
325 434 7.5
325 435 4.0
325 436 5.3
325 437 6.8
325 439 4.9
325 185 1.5
325 441 7.4
325 442 9.5
325 444 4.9
325 192 6.6
325 449 8.6
325 450 8.1
325 195 8.9
325 452 6.8
325 197 4.0
325 455 7.0
325 200 9.7
325 201 1.4
325 457 9.4
325 459 2.9
325 204 3.0
325 461 1.8
325 463 3.4
325 208 9.1
325 464 4.6
325 466 3.1
325 468 3.4
325 470 8.7
325 471 6.4
325 472 6.2
325 474 7.1
325 475 3.2
325 476 8.4
325 477 8.7
325 479 9.5
325 480 3.1
325 481 2.2
325 226 5.4
325 227 3.9
325 484 6.9
325 486 1.6
325 232 7.7
325 488 9.6
325 489 4.1
325 234 3.9
325 235 1.9
325 239 1.2
325 495 4.8
325 496 10.0
325 497 2.0
325 498 3.3
325 499 7.3
325 247 8.1
325 249 4.0
325 250 9.6
325 253 8.8
326 260 7.2
326 5 8.6
326 6 6.3
326 262 2.2
326 263 8.7
326 10 5.0
326 266 1.2
326 11 9.2
326 269 8.3
326 282 5.6
326 28 6.3
326 29 9.6
326 33 7.0
326 35 4.1
326 295 4.1
326 296 7.6
326 301 4.1
326 47 3.4
326 49 2.1
326 52 6.9
326 308 9.0
326 54 7.6
326 60 1.1
326 62 1.2
326 322 4.5
326 68 9.1
326 70 1.7
326 327 8.2
326 331 6.5
326 332 5.8
326 333 9.6
326 335 7.2
326 336 1.8
326 82 2.8
326 338 4.0
326 341 7.3
326 85 6.1
326 86 1.1
326 87 7.8
326 343 3.2
326 344 9.3
326 348 3.0
326 349 4.0
326 350 9.5
326 352 5.2
326 353 2.3
326 354 7.9
326 356 5.9
326 357 7.3
326 358 7.7
326 359 3.7
326 360 4.9
326 361 8.0
326 363 2.9
326 364 9.1
326 366 5.0
326 367 9.6
326 368 6.6
326 372 1.1
326 375 7.8
326 120 5.8
326 376 1.4
326 121 2.6
326 377 5.0
326 122 5.6
326 378 4.1
326 123 3.0
326 379 4.2
326 380 4.9
326 125 1.4
326 381 4.2
326 382 3.9
326 383 3.4
326 386 2.1
326 131 1.6
326 388 3.7
326 135 2.9
326 391 3.0
326 137 4.4
326 394 1.6
326 396 8.7
326 141 5.6
326 142 5.2
326 398 7.6
326 143 9.0
326 399 2.5
326 144 6.2
326 145 1.8
326 401 3.8
326 402 3.9
326 147 7.6
326 403 2.7
326 404 1.4
326 407 5.5
326 152 8.1
326 154 9.1
326 410 7.2
326 411 8.2
326 412 8.2
326 414 8.9
326 159 1.1
326 415 2.4
326 160 6.4
326 418 1.3
326 420 4.3
326 421 1.4
326 422 6.0
326 424 1.7
326 169 3.2
326 425 1.3
326 170 2.8
326 426 3.3
326 171 5.0
326 428 1.8
326 429 9.8
326 430 8.0
326 437 5.7
326 438 9.2
326 439 6.2
326 440 4.2
326 185 3.2
326 441 5.0
326 443 6.3
326 444 9.6
326 446 2.5
326 447 4.5
326 450 4.3
326 451 3.2
326 198 4.0
326 454 1.2
326 455 7.2
326 456 4.8
326 201 3.7
326 457 5.5
326 458 8.8
326 461 5.4
326 463 9.3
326 208 5.4
326 464 1.4
326 466 8.9
326 211 9.8
326 467 3.2
326 468 2.9
326 213 4.4
326 469 1.9
326 472 8.4
326 473 9.3
326 218 1.4
326 475 4.8
326 477 8.5
326 224 1.5
326 225 2.7
326 481 9.3
326 483 9.5
326 228 8.3
326 484 4.6
326 485 3.2
326 231 3.6
326 487 8.5
326 488 6.5
326 489 7.9
326 490 3.1
326 491 4.3
326 236 7.2
326 493 8.9
326 238 5.6
326 495 5.4
326 240 3.4
326 242 9.3
326 498 8.2
326 243 2.0
326 499 2.8
326 245 6.9
326 253 5.2
327 257 5.2
327 258 5.8
327 4 8.4
327 262 5.8
327 265 2.7
327 16 5.7
327 17 9.0
327 19 8.0
327 22 2.6
327 280 6.7
327 25 1.0
327 33 6.6
327 290 1.4
327 294 4.4
327 41 2.5
327 43 8.6
327 44 7.0
327 300 5.6
327 303 9.9
327 304 9.7
327 306 9.5
327 51 2.6
327 310 3.9
327 312 5.1
327 58 4.2
327 315 9.0
327 318 6.6
327 319 6.3
327 320 3.8
327 65 7.3
327 67 4.7
327 323 5.9
327 68 5.6
327 72 4.9
327 328 6.5
327 74 1.6
327 76 7.6
327 77 8.3
327 333 4.6
327 334 3.7
327 336 9.7
327 337 3.9
327 82 2.3
327 341 6.4
327 85 1.7
327 342 9.4
327 343 8.4
327 345 7.3
327 347 3.6
327 348 9.2
327 93 8.3
327 349 3.2
327 352 8.6
327 97 7.6
327 353 7.9
327 356 8.3
327 357 5.1
327 358 9.5
327 104 7.1
327 360 5.9
327 361 5.1
327 362 9.2
327 364 2.5
327 365 9.6
327 110 6.4
327 366 2.7
327 367 8.8
327 113 3.0
327 369 3.5
327 116 5.1
327 117 5.0
327 373 7.5
327 374 1.1
327 376 5.3
327 377 8.1
327 378 4.2
327 381 8.4
327 382 4.5
327 383 7.3
327 384 2.6
327 385 3.8
327 130 3.8
327 387 6.2
327 388 2.2
327 389 6.1
327 394 7.9
327 395 5.1
327 398 2.9
327 399 9.1
327 400 9.1
327 401 9.4
327 403 5.9
327 404 6.2
327 405 4.7
327 150 6.9
327 406 3.4
327 407 7.6
327 409 2.8
327 154 5.3
327 410 7.1
327 411 4.0
327 156 1.6
327 157 5.8
327 413 6.8
327 414 9.0
327 415 5.0
327 416 4.4
327 417 5.0
327 418 4.1
327 419 8.2
327 420 4.8
327 165 6.4
327 422 3.0
327 425 3.6
327 426 5.8
327 428 1.6
327 175 2.9
327 431 9.1
327 432 10.0
327 178 2.3
327 435 5.2
327 181 5.2
327 437 4.3
327 438 5.2
327 439 7.8
327 185 5.4
327 441 9.9
327 445 6.1
327 446 4.8
327 447 3.4
327 448 9.8
327 193 5.6
327 449 7.9
327 452 6.8
327 198 5.5
327 199 4.3
327 200 5.8
327 201 8.3
327 457 2.3
327 458 8.1
327 460 4.5
327 462 3.7
327 463 5.1
327 208 1.5
327 464 6.7
327 466 2.4
327 467 7.3
327 468 6.9
327 469 3.4
327 470 3.9
327 471 4.2
327 474 5.6
327 480 6.7
327 482 1.4
327 227 1.5
327 483 8.4
327 484 9.9
327 229 2.1
327 485 4.7
327 486 6.4
327 490 1.9
327 491 4.8
327 493 3.9
327 240 1.6
327 496 4.6
327 498 9.4
327 499 1.0
327 244 9.8
327 500 2.1
327 246 5.9
327 250 8.1
327 251 8.0
327 253 2.1
327 255 2.8
328 257 4.4
328 3 9.6
328 11 1.6
328 12 7.0
328 270 5.8
328 17 9.7
328 20 8.5
328 24 4.9
328 25 6.6
328 284 4.0
328 285 5.9
328 30 4.8
328 32 5.5
328 295 3.6
328 297 1.5
328 42 6.5
328 44 6.2
328 305 2.1
328 52 7.5
328 55 6.0
328 59 8.6
328 60 6.9
328 318 1.1
328 66 9.9
328 67 6.6
328 326 2.6
328 330 4.1
328 331 3.5
328 76 2.8
328 332 6.9
328 334 1.3
328 335 6.5
328 339 4.2
328 84 5.2
328 85 9.3
328 342 6.8
328 343 6.6
328 344 7.8
328 345 3.4
328 349 9.4
328 351 7.2
328 353 5.7
328 354 8.2
328 356 1.8
328 101 3.7
328 358 3.3
328 359 5.3
328 360 1.8
328 361 6.7
328 106 1.0
328 363 9.4
328 364 8.3
328 109 1.7
328 366 2.8
328 367 6.1
328 371 2.3
328 374 3.5
328 375 1.6
328 376 3.6
328 377 1.8
328 122 5.7
328 378 9.1
328 380 1.7
328 383 3.7
328 384 4.1
328 130 9.2
328 386 4.7
328 388 4.9
328 389 8.2
328 390 9.9
328 391 7.3
328 138 2.4
328 394 5.8
328 139 2.9
328 140 8.8
328 396 4.2
328 397 8.3
328 143 8.9
328 401 3.0
328 402 8.3
328 403 2.1
328 148 6.5
328 405 8.4
328 408 9.8
328 153 1.7
328 155 1.6
328 411 8.5
328 412 6.8
328 413 2.3
328 414 5.3
328 415 6.2
328 160 4.1
328 161 7.5
328 417 5.8
328 419 5.5
328 165 3.4
328 421 4.3
328 423 7.3
328 424 2.6
328 427 1.5
328 173 8.3
328 431 7.5
328 176 7.1
328 432 3.6
328 433 4.2
328 434 9.3
328 435 4.2
328 180 6.1
328 436 3.2
328 437 4.0
328 438 7.1
328 439 9.0
328 440 4.5
328 185 5.2
328 441 2.6
328 186 5.1
328 442 2.4
328 187 8.7
328 444 7.4
328 190 9.2
328 447 9.7
328 448 2.9
328 193 5.9
328 449 5.5
328 453 6.6
328 454 3.8
328 199 6.3
328 200 9.1
328 203 1.1
328 460 2.6
328 461 8.8
328 462 2.8
328 207 2.7
328 209 3.1
328 210 8.2
328 466 5.8
328 467 6.5
328 213 1.3
328 471 6.2
328 472 1.8
328 473 1.2
328 474 7.7
328 220 1.1
328 477 1.7
328 478 6.2
328 481 8.8
328 482 9.9
328 483 8.6
328 484 9.8
328 485 9.6
328 231 1.6
328 487 5.2
328 232 7.2
328 488 2.0
328 489 9.5
328 490 1.5
328 235 9.8
328 491 3.5
328 238 7.9
328 240 8.5
328 496 6.1
328 497 5.3
328 242 6.4
328 498 2.5
